Order ID,Order Date,Country,City,Region,Subregion,Customer,Customer ID,Industry,Segment,Product,License,Sales,Quantity,Discount,Profit
EMEA-2021-127509,2021-11-09,Poland,Warsaw,EMEA,EU-WEST,Morgan Stanley,1068,Finance,Smb,Support,CNA86OV0JI,17.34,3,0.0,8.4966
EMEA-2023-111374,2023-02-25,France,Paris,EMEA,EU-WEST,Daimler,1052,Transportation,Smb,Contactmatcher,BLPKYRU7DG,4.956,4,0.7,-3.7996
EMEA-2023-133648,2023-06-26,Belgium,Brussels,EMEA,EU-WEST,Enel,1013,Energy,Enterprise,Financehub,6M2ND3G0VK,71.04,6,0.2,26.64
EMEA-2023-133648,2023-06-26,Belgium,Brussels,EMEA,EU-WEST,Enel,1013,Energy,Enterprise,Chatbot Plugin,E4QX0USHWY,5.344,2,0.2,0.7348
EMEA-2023-133648,2023-06-26,Belgium,Brussels,EMEA,EU-WEST,Enel,1013,Energy,Enterprise,Storage,PFMEFI1YKX,11.304,3,0.2,-2.1195
APJ-2023-147221,2023-12-03,Japan,Tokyo,APJ,JAPN,Coca-Cola,1021,Consumer Products,Smb,Oneview,ELC1VU15GS,294.62,5,0.8,-766.012
APJ-2023-147221,2023-12-03,Japan,Tokyo,APJ,JAPN,Coca-Cola,1021,Consumer Products,Smb,Saas Connector Pack,EHH0UVPMUZ,8.752,4,0.6,-3.7196
EMEA-2020-131905,2020-02-07,Spain,Valencia,EMEA,EU-WEST,Volkswagen,1046,Manufacturing,Strategic,Financehub,E674UJRB7C,15.0,4,0.0,7.2
EMEA-2020-131905,2020-02-07,Spain,Valencia,EMEA,EU-WEST,Volkswagen,1046,Manufacturing,Strategic,Site Analytics,CU9QPSQ0A9,161.61,1,0.0,42.0186
EMEA-2020-131905,2020-02-07,Spain,Valencia,EMEA,EU-WEST,Volkswagen,1046,Manufacturing,Strategic,Site Analytics,XIKHXBBE49,144.95,5,0.0,42.0355
AMER-2023-166128,2023-04-12,United States,Newark,AMER,NAMER,Allianz,1080,Finance,Smb,Data Smasher,D3DI5XQB72,199.95,5,0.0,21.9945
AMER-2023-166128,2023-04-12,United States,Newark,AMER,NAMER,Allianz,1080,Finance,Smb,Chatbot Plugin,2V3OZSLA62,41.86,7,0.0,14.2324
EMEA-2023-163510,2023-12-26,Ireland,Dublin,EMEA,UKIR,Enel,1013,Energy,Smb,Marketing Suite - Gold,OM7TQLSDIA,95.94,3,0.0,9.594
EMEA-2023-163510,2023-12-26,Ireland,Dublin,EMEA,UKIR,Enel,1013,Energy,Smb,Financehub,Z0TAVAKG7A,304.45,5,0.0,76.1125
APJ-2023-143028,2023-04-12,Japan,Osaka,APJ,JAPN,Valero Energy,1093,Energy,Enterprise,Contactmatcher,2TZARD9905,11.364,3,0.8,-17.046
EMEA-2020-111150,2020-12-31,Poland,Warsaw,EMEA,EU-WEST,Chevron,1017,Energy,Strategic,Chatbot Plugin,LELA61X90C,29.68,7,0.0,11.5752
EMEA-2020-111150,2020-12-31,Poland,Warsaw,EMEA,EU-WEST,Chevron,1017,Energy,Strategic,Data Smasher,MW9SZXAMYI,47.53,7,0.0,16.1602
APJ-2023-165386,2023-08-04,Australia,Sydney,APJ,ANZ,Allianz,1080,Finance,Smb,Marketing Suite,IM3CPTFE4T,183.372,2,0.3,-36.6744
EMEA-2020-116407,2020-11-15,South Africa,Cape Town,EMEA,MEA,Prudential Financial,1078,Finance,Smb,Chatbot Plugin,6EYJS6HLCZ,4.224,3,0.2,0.4752
EMEA-2020-116407,2020-11-15,South Africa,Cape Town,EMEA,MEA,Prudential Financial,1078,Finance,Smb,Oneview,MHSRVF7WW4,333.056,2,0.2,29.1424
EMEA-2020-116407,2020-11-15,South Africa,Cape Town,EMEA,MEA,Prudential Financial,1078,Finance,Smb,Support,DM1P0CNV3J,24.896,4,0.2,7.78
APJ-2021-155761,2021-12-11,Japan,Tokyo,APJ,JAPN,Johnson & Johnson,1055,Healthcare,Smb,Data Smasher,MZY2OYRFEU,159.984,2,0.2,35.9964
APJ-2021-155761,2021-12-11,Japan,Tokyo,APJ,JAPN,Johnson & Johnson,1055,Healthcare,Smb,Marketing Suite - Gold,GQEFAKBGB6,46.344,3,0.2,4.6344
EMEA-2022-145905,2022-09-19,Portugal,Lisboa,EMEA,EU-WEST,PepsiCo,1073,Consumer Products,Smb,Financehub,SEMWHLYCJD,350.98,1,0.0,84.2352
EMEA-2022-145905,2022-09-19,Portugal,Lisboa,EMEA,EU-WEST,PepsiCo,1073,Consumer Products,Smb,Support,X9D71MKFD3,13.08,2,0.0,6.0168
EMEA-2022-145905,2022-09-19,Portugal,Lisboa,EMEA,EU-WEST,PepsiCo,1073,Consumer Products,Smb,Marketing Suite - Gold,1H98JNUJQ5,900.08,4,0.0,117.0104
AMER-2021-113110,2021-03-19,United States,Anaheim,AMER,NAMER,Abbott Laboratories,1001,Healthcare,Smb,Contactmatcher,PRGMS3LWF9,17.568,2,0.2,6.3684
AMER-2021-113110,2021-03-19,United States,Anaheim,AMER,NAMER,Abbott Laboratories,1001,Healthcare,Smb,Financehub,E7EWXSXD4J,14.62,2,0.0,6.8714
AMER-2021-113110,2021-03-19,United States,Anaheim,AMER,NAMER,Abbott Laboratories,1001,Healthcare,Smb,Support,IBM0YECEXX,33.36,4,0.0,8.6736
AMER-2021-113110,2021-03-19,United States,Anaheim,AMER,NAMER,Abbott Laboratories,1001,Healthcare,Smb,Support,NRAIT53A2T,40.14,6,0.0,19.6686
EMEA-2022-168354,2022-09-20,Norway,Oslo,EMEA,NOR,Bank of America Corp.,1011,Finance,Enterprise,Marketing Suite - Gold,ZWPVFWDTJL,1606.23,9,0.0,481.869
EMEA-2022-168354,2022-09-20,Norway,Oslo,EMEA,NOR,Bank of America Corp.,1011,Finance,Enterprise,Support,232VJJCDAO,17.04,3,0.0,7.668
EMEA-2022-168354,2022-09-20,Norway,Oslo,EMEA,NOR,Bank of America Corp.,1011,Finance,Enterprise,Contactmatcher,NM3WSWY8AM,49.53,3,0.0,23.7744
EMEA-2022-168354,2022-09-20,Norway,Oslo,EMEA,NOR,Bank of America Corp.,1011,Finance,Enterprise,Financehub,SH0Q98OHK7,872.32,4,0.0,244.2496
AMER-2023-111241,2023-08-21,United States,Philadelphia,AMER,NAMER,Oracle,1072,Tech,Smb,Contactmatcher,S28VSZZ1QX,239.12,5,0.2,77.714
AMER-2021-114237,2021-03-13,Canada,Toronto,AMER,NAMER,Safeway,1079,Retail,Smb,Marketing Suite,H852NX0WZI,141.96,2,0.0,39.7488
AMER-2022-113516,2022-09-09,United States,Roswell,AMER,NAMER,BMW,1039,Manufacturing,Enterprise,Contactmatcher,J08GSQC6WG,33.024,2,0.2,11.5584
AMER-2022-113516,2022-09-09,United States,Roswell,AMER,NAMER,BMW,1039,Manufacturing,Enterprise,Contactmatcher,G90SGKMJ4J,67.136,4,0.2,23.4976
APJ-2021-117961,2021-11-26,South Korea,Gwangju,APJ,APAC,News Corp.,1071,Misc,Strategic,Contactmatcher,VDFEJZKBLE,14.73,3,0.0,6.9231
APJ-2021-117961,2021-11-26,South Korea,Gwangju,APJ,APAC,News Corp.,1071,Misc,Strategic,Marketing Suite - Gold,ZT9JTD7O30,104.9,5,0.0,25.176
APJ-2021-117961,2021-11-26,South Korea,Gwangju,APJ,APAC,News Corp.,1071,Misc,Strategic,Contactmatcher,RW6RLL9QNY,61.04,4,0.0,30.52
APJ-2021-117961,2021-11-26,South Korea,Gwangju,APJ,APAC,News Corp.,1071,Misc,Strategic,Support,6IP2F690DE,10.95,3,0.0,5.1465
APJ-2022-128923,2022-12-10,Japan,Saitama,APJ,JAPN,Walgreens,1095,Retail,Strategic,Support,I0QJ90CT3W,9.392,2,0.2,3.2872
APJ-2022-128923,2022-12-10,Japan,Saitama,APJ,JAPN,Walgreens,1095,Retail,Strategic,Chatbot Plugin,NJGE1V9BJH,9.328,1,0.2,0.8162
EMEA-2023-162481,2023-09-26,Luxembourg,Luxembourg,EMEA,EU-WEST,Johnson & Johnson,1055,Healthcare,Smb,Contactmatcher,L4DRGPHIEC,8.26,2,0.0,3.8822
EMEA-2023-162481,2023-09-26,Luxembourg,Luxembourg,EMEA,EU-WEST,Johnson & Johnson,1055,Healthcare,Smb,Financehub,2RBQF689GY,269.97,3,0.0,51.2943
EMEA-2021-119214,2021-01-23,Netherlands,The Hague,EMEA,EU-WEST,Pemex,1058,Energy,Enterprise,Support,4WTP1ECRBG,29.04,3,0.0,13.9392
EMEA-2021-119214,2021-01-23,Netherlands,The Hague,EMEA,EU-WEST,Pemex,1058,Energy,Enterprise,Financehub,OQB3HAGIUJ,14.62,2,0.0,6.8714
AMER-2021-122287,2021-06-18,Chile,Santiago,AMER,LATAM,Mitsubishi,1050,Manufacturing,Enterprise,Support,DQSXJNYB4M,11.952,3,0.2,4.3326
AMER-2021-122287,2021-06-18,Chile,Santiago,AMER,LATAM,Mitsubishi,1050,Manufacturing,Enterprise,Contactmatcher,GTLMFPIFUE,4.536,7,0.7,-3.3264
AMER-2021-122287,2021-06-18,Chile,Santiago,AMER,LATAM,Mitsubishi,1050,Manufacturing,Enterprise,Contactmatcher,HW7NNR60T4,9.156,2,0.7,-6.104
AMER-2021-122287,2021-06-18,Chile,Santiago,AMER,LATAM,Mitsubishi,1050,Manufacturing,Enterprise,Saas Connector Pack,1H171HA5UY,75.36,5,0.2,20.724
AMER-2021-104493,2021-10-02,United States,Seattle,AMER,NAMER,Verizon Communications,1094,Communications,Strategic,Contactmatcher,V05OQDIR69,57.504,6,0.2,20.1264
AMER-2023-158946,2023-11-19,Mexico,Puerto Vallarta,AMER,LATAM,PepsiCo,1073,Consumer Products,Strategic,Chatbot Plugin,OX5F4G29ZT,38.864,7,0.2,7.7728
APJ-2020-129168,2020-08-17,Japan,Tokyo,APJ,JAPN,Carrefour,1048,Retail,Strategic,Support,CO6NQE1ANR,15.552,3,0.2,5.4432
AMER-2022-131835,2022-07-18,Argentina,Córdoba,AMER,LATAM,Walt Disney,1097,Communications,Strategic,Oneview,XL7241T9PU,162.64,2,0.0,45.5392
AMER-2022-131835,2022-07-18,Argentina,Córdoba,AMER,LATAM,Walt Disney,1097,Communications,Strategic,Site Analytics,S59UPCR2TY,597.0,3,0.0,280.59
AMER-2022-131835,2022-07-18,Argentina,Córdoba,AMER,LATAM,Walt Disney,1097,Communications,Strategic,Support,DD2F7QL2EU,55.48,1,0.0,26.6304
EMEA-2021-142237,2021-07-11,France,Paris,EMEA,EU-WEST,Airbus,1030,Manufacturing,Smb,Saas Connector Pack,DTS6KL1WB4,289.8,7,0.2,36.225
EMEA-2021-142237,2021-07-11,France,Paris,EMEA,EU-WEST,Airbus,1030,Manufacturing,Smb,Contactmatcher,YTK786TBVV,2.502,3,0.7,-2.0016
EMEA-2021-142237,2021-07-11,France,Paris,EMEA,EU-WEST,Airbus,1030,Manufacturing,Smb,Contactmatcher,QRPU9MHNSC,6.48,4,0.7,-4.752
EMEA-2021-142237,2021-07-11,France,Paris,EMEA,EU-WEST,Airbus,1030,Manufacturing,Smb,Financehub,75N50AY8GH,341.488,8,0.3,-73.176
EMEA-2021-142237,2021-07-11,France,Paris,EMEA,EU-WEST,Airbus,1030,Manufacturing,Smb,Chatbot Plugin,LZ9EN8PHK3,11.12,5,0.2,0.834
EMEA-2021-142237,2021-07-11,France,Paris,EMEA,EU-WEST,Airbus,1030,Manufacturing,Smb,Saas Connector Pack,N239131U2P,25.344,6,0.2,3.4848
APJ-2022-136434,2022-12-02,India,Mumbai,APJ,IND,Engie,1062,Energy,Smb,Saas Connector Pack,0PT6LBIIZ2,17.31,3,0.0,5.193
AMER-2023-120376,2023-12-23,Brazil,São Paulo,AMER,LATAM,Anthem,1029,Healthcare,Smb,Data Smasher,G49QNHMXW0,199.95,5,0.0,63.984
AMER-2023-120376,2023-12-23,Brazil,São Paulo,AMER,LATAM,Anthem,1029,Healthcare,Smb,Financehub,X3K24QMPX8,1586.69,7,0.0,412.5394
AMER-2023-120376,2023-12-23,Brazil,São Paulo,AMER,LATAM,Anthem,1029,Healthcare,Smb,Data Smasher,UHCVMJ3A0B,84.99,1,0.0,30.5964
AMER-2023-120376,2023-12-23,Brazil,São Paulo,AMER,LATAM,Anthem,1029,Healthcare,Smb,Contactmatcher,WYGUV8W94R,411.8,2,0.0,70.006
AMER-2020-106439,2020-10-31,United States,New York City,AMER,NAMER,Gazprom,1027,Energy,Strategic,Storage,PIS9Y56ZO7,11.34,3,0.0,5.2164
AMER-2020-106439,2020-10-31,United States,New York City,AMER,NAMER,Gazprom,1027,Energy,Strategic,Marketing Suite - Gold,JWOIPPZ8H4,80.3,5,0.0,20.878
AMER-2020-106439,2020-10-31,United States,New York City,AMER,NAMER,Gazprom,1027,Energy,Strategic,Contactmatcher,IERM840RDI,15.968,2,0.2,5.3892
AMER-2020-106439,2020-10-31,United States,New York City,AMER,NAMER,Gazprom,1027,Energy,Strategic,Support,K2J5MVCIXU,64.74,13,0.0,30.4278
AMER-2020-106439,2020-10-31,United States,New York City,AMER,NAMER,Gazprom,1027,Energy,Strategic,Contactmatcher,YC0MI6COPU,19.296,3,0.2,6.03
AMER-2020-106439,2020-10-31,United States,New York City,AMER,NAMER,Gazprom,1027,Energy,Strategic,Marketing Suite - Gold,4ME1QFDPO5,405.64,4,0.0,12.1692
AMER-2020-106439,2020-10-31,United States,New York City,AMER,NAMER,Gazprom,1027,Energy,Strategic,Financehub,SDYP6F0YCF,146.352,3,0.2,-9.147
AMER-2020-106439,2020-10-31,United States,New York City,AMER,NAMER,Gazprom,1027,Energy,Strategic,Data Smasher,4O0XV4I9BM,251.91,9,0.0,47.8629
AMER-2020-106439,2020-10-31,United States,New York City,AMER,NAMER,Gazprom,1027,Energy,Strategic,Chatbot Plugin,3PWKC34PWR,12.39,3,0.0,3.717
AMER-2021-133452,2021-04-13,United States,Phoenix,AMER,NAMER,Volkswagen,1046,Manufacturing,Smb,Data Smasher,ZS1EUQESLI,199.96,4,0.0,69.986
AMER-2021-133452,2021-04-13,United States,Phoenix,AMER,NAMER,Volkswagen,1046,Manufacturing,Smb,Contactmatcher,VL3NT2RB9O,710.832,3,0.2,-97.7394
EMEA-2022-146521,2022-07-22,France,Paris,EMEA,EU-WEST,Wells Fargo,1099,Finance,Strategic,Contactmatcher,OC67QS9PYI,1.941,1,0.7,-1.294
AMER-2023-110996,2023-11-21,United States,Lawrence,AMER,NAMER,Allstate,1003,Finance,Smb,Financehub,O0JS1E90CP,283.92,5,0.2,-46.137
AMER-2022-129693,2022-11-27,Canada,Toronto,AMER,NAMER,Coca-Cola,1021,Consumer Products,Strategic,Contactmatcher,CEFPM3ZWG8,7.312,2,0.2,2.5592
AMER-2023-122504,2023-11-08,United States,Detroit,AMER,NAMER,Kroger,1057,Retail,Enterprise,Data Smasher,FY6LBVHC0V,59.97,3,0.0,13.7931
AMER-2023-122504,2023-11-08,United States,Detroit,AMER,NAMER,Kroger,1057,Retail,Enterprise,Site Analytics,7YFHYAA7WS,761.544,7,0.2,66.6351
AMER-2020-131051,2020-12-01,United States,Los Angeles,AMER,NAMER,Trafigura Group,1100,Finance,Smb,Saas Connector Pack,GYMO0JP99W,58.2,3,0.0,28.518
APJ-2023-140676,2023-09-13,China,Beijing,APJ,APAC,Carrefour,1048,Retail,Smb,Support,05GE2QJPMG,39.9,5,0.0,19.95
APJ-2023-140676,2023-09-13,China,Beijing,APJ,APAC,Carrefour,1048,Retail,Smb,Oneview,8NBI04U0MX,90.86,7,0.0,26.3494
APJ-2023-140676,2023-09-13,China,Beijing,APJ,APAC,Carrefour,1048,Retail,Smb,Support,FRMKQANPKJ,94.85,5,0.0,45.528
AMER-2021-120103,2021-12-24,Chile,Santiago,AMER,LATAM,Tyson Foods,1088,Consumer Products,Smb,Support,BSK3PRNHVP,106.232,7,0.2,37.1812
AMER-2021-120103,2021-12-24,Chile,Santiago,AMER,LATAM,Tyson Foods,1088,Consumer Products,Smb,Site Analytics,NBNOLGI3ZC,111.984,2,0.2,11.1984
AMER-2021-120103,2021-12-24,Chile,Santiago,AMER,LATAM,Tyson Foods,1088,Consumer Products,Smb,Saas Connector Pack,IKNGUIAIEF,7.712,2,0.2,1.7352
AMER-2023-104647,2023-02-24,United States,New York City,AMER,NAMER,Airbus,1030,Manufacturing,Smb,Support,VJT5597MYB,37.44,6,0.0,16.848
APJ-2020-110352,2020-11-23,Japan,Tokyo,APJ,JAPN,Daimler,1052,Transportation,Enterprise,Financehub,U567JL1YNI,23.68,2,0.2,8.88
EMEA-2022-140501,2022-06-24,United Kingdom,London,EMEA,UKIR,Microsoft,1066,Tech,Smb,Financehub,ZPE3KNBMET,122.12,4,0.0,56.1752
EMEA-2022-140501,2022-06-24,United Kingdom,London,EMEA,UKIR,Microsoft,1066,Tech,Smb,Financehub,HY3Q2WOECJ,18.45,5,0.0,8.6715
EMEA-2022-140501,2022-06-24,United Kingdom,London,EMEA,UKIR,Microsoft,1066,Tech,Smb,Marketing Suite - Gold,CAM5ERFJUZ,324.9,5,0.0,38.988
EMEA-2022-140501,2022-06-24,United Kingdom,London,EMEA,UKIR,Microsoft,1066,Tech,Smb,Support,NPZWOMCLKX,146.73,3,0.0,68.9631
EMEA-2022-140501,2022-06-24,United Kingdom,London,EMEA,UKIR,Microsoft,1066,Tech,Smb,Storage,TGZ4U816J2,3.96,2,0.0,1.4652
AMER-2021-139290,2021-10-26,United States,Austin,AMER,NAMER,Petrobras,1018,Energy,Strategic,Financehub,665EBOE33X,5.76,2,0.0,2.6496
APJ-2023-166142,2023-07-16,Philippines,Manila,APJ,APAC,Mondelez International,1067,Consumer Products,Smb,Contactmatcher,JW3JEQKQ69,26.55,3,0.0,13.0095
APJ-2023-166142,2023-07-16,Philippines,Manila,APJ,APAC,Mondelez International,1067,Consumer Products,Smb,Contactmatcher,WHZB9DMAML,310.443,3,0.3,-48.7839
EMEA-2020-145926,2020-11-17,Luxembourg,Luxembourg,EMEA,EU-WEST,HonHai Precision Industry,1033,Tech,Enterprise,Financehub,O182K9LDYB,479.9,5,0.0,81.583
APJ-2021-149678,2021-04-13,New Zealand,Auckland,APJ,ANZ,Amazon,1004,Tech,Smb,Support,H2BLU2Q13F,12.88,1,0.0,0.3864
EMEA-2021-164357,2021-11-25,Sweden,Stockholm,EMEA,NOR,Costco Wholesale,1025,Retail,Smb,Chatbot Plugin,LZNYVK68V6,13.12,5,0.2,1.476
EMEA-2022-146570,2022-05-16,Ukraine,Kyiv,EMEA,EU-EAST,Banco Santander,1101,Finance,Enterprise,Contactmatcher,BASRDYY9L8,511.84,8,0.0,240.5648
EMEA-2022-146570,2022-05-16,Ukraine,Kyiv,EMEA,EU-EAST,Banco Santander,1101,Finance,Enterprise,Chatbot Plugin,NQKGL1C245,91.96,4,0.0,25.7488
EMEA-2022-146570,2022-05-16,Ukraine,Kyiv,EMEA,EU-EAST,Banco Santander,1101,Finance,Enterprise,Chatbot Plugin,Z3H71YYEG9,8.34,3,0.0,2.1684
EMEA-2023-124401,2023-09-08,Belgium,Brussels,EMEA,EU-WEST,Mondelez International,1067,Consumer Products,Smb,Marketing Suite - Gold,AONEI7T5WN,37.68,3,0.2,2.355
EMEA-2023-124401,2023-09-08,Belgium,Brussels,EMEA,EU-WEST,Mondelez International,1067,Consumer Products,Smb,Data Smasher,IJWBN7NQZM,279.944,7,0.2,80.4839
EMEA-2020-140116,2020-03-10,Russia,Moscow,EMEA,EU-EAST,Ford Motor,1009,Manufacturing,Smb,Marketing Suite - Gold,5BVZ1VE11Y,636.408,3,0.2,-15.9102
EMEA-2020-140116,2020-03-10,Russia,Moscow,EMEA,EU-EAST,Ford Motor,1009,Manufacturing,Smb,Chatbot Plugin,HWFTWOE1N5,83.168,4,0.2,9.3564
AMER-2020-123295,2020-07-18,Chile,Santiago,AMER,LATAM,Ford Motor,1009,Manufacturing,Enterprise,Financehub,P19XEIA2K3,259.136,4,0.2,-25.9136
EMEA-2023-167101,2023-03-25,United Kingdom,London,EMEA,UKIR,Volkswagen,1046,Manufacturing,Strategic,Support,EEL0I7KSVN,221.92,4,0.0,106.5216
EMEA-2023-167101,2023-03-25,United Kingdom,London,EMEA,UKIR,Volkswagen,1046,Manufacturing,Strategic,Data Smasher,1B2YBR1N0K,26.0,2,0.0,11.7
EMEA-2020-167633,2020-09-30,Germany,Dresden,EMEA,EU-WEST,Pfizer,1074,Healthcare,Smb,Support,QSXYHCWU7Y,15.552,3,0.2,5.4432
APJ-2020-152723,2020-09-26,Japan,Sapporo,APJ,JAPN,Ford Motor,1009,Manufacturing,Strategic,Contactmatcher,S9Y8YK7G3A,0.876,1,0.8,-1.4016
AMER-2021-164882,2021-10-31,United States,Providence,AMER,NAMER,Comcast,1022,Communications,Smb,Support,YL5I9NFE5H,19.98,1,0.0,9.3906
AMER-2021-164882,2021-10-31,United States,Providence,AMER,NAMER,Comcast,1022,Communications,Smb,Contactmatcher,V49SV6A6WY,398.352,3,0.2,124.485
AMER-2021-164882,2021-10-31,United States,Providence,AMER,NAMER,Comcast,1022,Communications,Smb,Chatbot Plugin,9U1FIX2YH4,5.04,3,0.0,1.26
AMER-2021-164882,2021-10-31,United States,Providence,AMER,NAMER,Comcast,1022,Communications,Smb,Storage,GHEUYNPFQF,17.45,5,0.0,8.027
AMER-2021-164882,2021-10-31,United States,Providence,AMER,NAMER,Comcast,1022,Communications,Smb,Financehub,HUX9LNDL7K,323.136,4,0.2,20.196
AMER-2021-164882,2021-10-31,United States,Providence,AMER,NAMER,Comcast,1022,Communications,Smb,Support,VX5M0DB3E3,29.7,3,0.0,8.019
AMER-2021-164882,2021-10-31,United States,Providence,AMER,NAMER,Comcast,1022,Communications,Smb,Site Analytics,4EO5PCGA84,1295.84,4,0.2,145.782
AMER-2021-164882,2021-10-31,United States,Providence,AMER,NAMER,Comcast,1022,Communications,Smb,Marketing Suite - Gold,IFPP78XUEF,46.84,2,0.0,12.6468
AMER-2021-164882,2021-10-31,United States,Providence,AMER,NAMER,Comcast,1022,Communications,Smb,Marketing Suite,5T9WK02HW6,425.833,1,0.15,20.0392
EMEA-2021-159786,2021-10-12,United Kingdom,Liverpool,EMEA,UKIR,American Express,1005,Finance,Smb,Contactmatcher,FHXUFCBEE8,209.67,1,0.4,-13.978
AMER-2022-130267,2022-09-20,United States,Burlington,AMER,NAMER,Allianz,1080,Finance,Smb,Support,MF8EJJ5DXH,159.88,7,0.0,73.5448
AMER-2023-155460,2023-04-14,Canada,Toronto,AMER,NAMER,Chevron,1017,Energy,Strategic,Support,9IW8GKMPPY,5.28,1,0.0,2.376
AMER-2023-155460,2023-04-14,Canada,Toronto,AMER,NAMER,Chevron,1017,Energy,Strategic,Contactmatcher,CAR4Y072J6,895.92,5,0.2,302.373
EMEA-2023-168690,2023-01-08,Germany,Munich,EMEA,EU-WEST,Amazon,1004,Tech,Smb,Contactmatcher,QW8WF6CAXG,2.808,3,0.7,-1.9656
AMER-2023-158246,2023-11-10,United States,Sacramento,AMER,NAMER,Royal Dutch Shell,1031,Energy,Strategic,Financehub,65AOKJAH3H,215.976,3,0.2,-2.6997
AMER-2023-167381,2023-09-23,Brazil,Manaus,AMER,LATAM,Lukoil,1044,Energy,Enterprise,Marketing Suite,0GBEPYY7VU,241.96,2,0.0,41.1332
AMER-2023-167381,2023-09-23,Brazil,Manaus,AMER,LATAM,Lukoil,1044,Energy,Enterprise,Financehub,DBMSG9TU09,27.72,9,0.0,13.3056
EMEA-2023-144862,2023-12-02,France,Paris,EMEA,EU-WEST,Lukoil,1044,Energy,Enterprise,Saas Connector Pack - Gold,PH20J28NLA,104.68,5,0.2,35.3295
EMEA-2023-144862,2023-12-02,France,Paris,EMEA,EU-WEST,Lukoil,1044,Energy,Enterprise,Site Analytics,XU4Q9S9AEW,62.958,7,0.4,9.4437
EMEA-2020-126032,2020-06-23,France,Paris,EMEA,EU-WEST,Morgan Stanley,1068,Finance,Smb,Data Smasher,KXSBHIRV7V,86.376,3,0.2,1.0797
EMEA-2021-134859,2021-10-04,France,Paris,EMEA,EU-WEST,Huawei,1086,Tech,Enterprise,Saas Connector Pack,IL7G3HW85Q,64.944,3,0.2,6.4944
EMEA-2021-134859,2021-10-04,France,Paris,EMEA,EU-WEST,Huawei,1086,Tech,Enterprise,Support,FT7TRRD8I4,20.736,4,0.2,7.2576
EMEA-2020-114188,2020-05-20,Greece,Athens,EMEA,EU-EAST,Verizon Communications,1094,Communications,Strategic,Oneview,TT2UB8E21Y,33.28,4,0.0,9.3184
EMEA-2020-114188,2020-05-20,Greece,Athens,EMEA,EU-EAST,Verizon Communications,1094,Communications,Strategic,Chatbot Plugin,0B490DC766,38.52,9,0.0,11.9412
EMEA-2020-114188,2020-05-20,Greece,Athens,EMEA,EU-EAST,Verizon Communications,1094,Communications,Strategic,Saas Connector Pack,7NKCA0I493,139.86,7,0.0,60.1398
EMEA-2021-156524,2021-11-20,United Kingdom,London,EMEA,UKIR,Prudential Financial,1078,Finance,Smb,Support,SWZYXPA9MI,19.65,3,0.0,9.039
EMEA-2021-122210,2021-11-30,France,Paris,EMEA,EU-WEST,ConocoPhillips,1024,Energy,Smb,Contactmatcher,GBFD3M3TTT,152.991,3,0.7,-122.3928
EMEA-2021-122210,2021-11-30,France,Paris,EMEA,EU-WEST,ConocoPhillips,1024,Energy,Smb,Storage,Z23W5UPEE0,10.584,7,0.2,-2.3814
EMEA-2021-122210,2021-11-30,France,Paris,EMEA,EU-WEST,ConocoPhillips,1024,Energy,Smb,Site Analytics,B5HR7R40BC,94.92,4,0.4,15.82
APJ-2021-156377,2021-12-31,Japan,Saitama,APJ,JAPN,Cisco Systems,1019,Tech,Smb,Saas Connector Pack,5X3GDDS2JH,14.76,5,0.6,-11.439
APJ-2021-156377,2021-12-31,Japan,Saitama,APJ,JAPN,Cisco Systems,1019,Tech,Smb,Contactmatcher,9G8495XRYJ,3.656,4,0.8,-5.8496
EMEA-2023-157896,2023-11-17,United Kingdom,London,EMEA,UKIR,Daimler,1052,Transportation,Smb,Support,467N74XWGE,146.82,3,0.0,73.41
EMEA-2020-159520,2020-06-06,United Kingdom,Leeds,EMEA,UKIR,Costco Wholesale,1025,Retail,Strategic,Contactmatcher,CYO9ZQS0Z7,149.544,9,0.2,50.4711
EMEA-2020-159520,2020-06-06,United Kingdom,Leeds,EMEA,UKIR,Costco Wholesale,1025,Retail,Strategic,Support,OK4LC0M5RP,17.14,2,0.0,4.4564
EMEA-2020-159520,2020-06-06,United Kingdom,Leeds,EMEA,UKIR,Costco Wholesale,1025,Retail,Strategic,Contactmatcher,G538MY98PE,991.764,3,0.4,-347.1174
EMEA-2022-155481,2022-09-02,France,Paris,EMEA,EU-WEST,AT&T,1010,Communications,Strategic,Support,BDBN5XQDCN,30.48,6,0.2,9.906
EMEA-2022-155481,2022-09-02,France,Paris,EMEA,EU-WEST,AT&T,1010,Communications,Strategic,Site Analytics,3W77SMCO1Y,23.988,2,0.4,-4.7976
EMEA-2022-155481,2022-09-02,France,Paris,EMEA,EU-WEST,AT&T,1010,Communications,Strategic,Storage,54HP6M64E6,16.688,7,0.2,5.4236
EMEA-2022-152051,2022-06-26,France,Nantes,EMEA,EU-WEST,Allianz,1080,Finance,Strategic,Financehub,SDMN5QYXN5,422.058,3,0.3,-18.0882
EMEA-2022-152051,2022-06-26,France,Nantes,EMEA,EU-WEST,Allianz,1080,Finance,Strategic,Contactmatcher,JWLKX8XL3O,38.088,4,0.7,-27.9312
EMEA-2022-152051,2022-06-26,France,Nantes,EMEA,EU-WEST,Allianz,1080,Finance,Strategic,Marketing Suite - Gold,ZV3EURRSKL,254.352,6,0.2,-50.8704
